"job_no","job_date","job_type","job_status","property_id","room_level","room_name","line_id","alarm_required","alarm_brand","alarm_grade","alarm_interconnected","alarm_power","alarm_type","alarm_status","alarm_action","alarm_reason","expiry_year","expiry_month","image_id","image_name","image_type","image_status","decline_reason"
799248,"2024-07-02","Interim Service","Compliant",122908,"GF/Entrance","Bedroom 3",1881551,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2034","6",2368530,"741567166-smokealarm-bedroom-3.jpg","Images","Approved",""
799248,"2024-07-02","Interim Service","Compliant",122908,"GF/Entrance","Bedroom 3",1881551,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2034","6",2368531,"741567186-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
799248,"2024-07-02","Interim Service","Compliant",122908,"GF/Entrance","Bedroom 3",1881551,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2034","6",2368532,"741567193-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
799248,"2024-07-02","Interim Service","Compliant",122908,"GF/Entrance","Bedroom 2",1881552,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2032","6",2368534,"741567396-smokealarm-bedroom-2.jpg","ExpiryImages","Declined","Blurry image"
799248,"2024-07-02","Interim Service","Compliant",122908,"GF/Entrance","Bedroom 2",1881552,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2032","6",2368533,"741567295-smokealarm-bedroom-2.jpg","Images","Approved",""
799248,"2024-07-02","Interim Service","Compliant",122908,"GF/Entrance","Bedroom 2",1881552,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2032","6",2368535,"741567414-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
799248,"2024-07-02","Interim Service","Compliant",122908,"GF/Entrance","Bedroom 4",1881553,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2032","6",2368536,"741567438-smokealarm-bedroom-4.jpg","Images","Approved",""
799248,"2024-07-02","Interim Service","Compliant",122908,"GF/Entrance","Bedroom 4",1881553,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2032","6",2368538,"741567459-smokealarm-bedroom-4.jpg","ExpiryImages","Approved",""
799248,"2024-07-02","Interim Service","Compliant",122908,"GF/Entrance","Bedroom 4",1881553,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2032","6",2368537,"741567452-smokealarm-bedroom-4.jpg","ExpiryImages","Declined","Blurry image"
799248,"2024-07-02","Interim Service","Compliant",122908,"GF/Entrance","Hall - O/S Bedroom/s",1881554,"RFC","Red Alarms","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","7",2368539,"741567113-smokealarm-hall---o-s-bedroom-s.jpg","Images","Approved",""
799248,"2024-07-02","Interim Service","Compliant",122908,"GF/Entrance","Hall - O/S Bedroom/s",1881554,"RFC","Red Alarms","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","7",2368540,"741567132-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
799248,"2024-07-02","Interim Service","Compliant",122908,"GF/Entrance","Hall - O/S Bedroom/s",1881554,"RFC","Red Alarms","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","7",2368541,"741567139-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
799248,"2024-07-02","Interim Service","Compliant",122908,"GF/Entrance","Hall - O/S Bedroom/s ***",1881555,"RFC","Red Alarms","Standard","R/F","LV","LT P/E","Compliant","Serviced Alarm","","2031","7",2368542,"741567512-smokealarm-hall---o-s-bedroom-s-_.jpg","Images","Approved",""
799248,"2024-07-02","Interim Service","Compliant",122908,"GF/Entrance","Hall - O/S Bedroom/s ***",1881555,"RFC","Red Alarms","Standard","R/F","LV","LT P/E","Compliant","Serviced Alarm","","2031","7",2368543,"741567533-smokealarm-hall---o-s-bedroom-s-_.jpg","ExpiryImages","Approved",""
799248,"2024-07-02","Interim Service","Compliant",122908,"GF/Entrance","Hall - O/S Bedroom/s ***",1881555,"RFC","Red Alarms","Standard","R/F","LV","LT P/E","Compliant","Serviced Alarm","","2031","7",2368544,"741567544-smokealarm-hall---o-s-bedroom-s-_.jpg","ExpiryImages","Approved",""
799132,"2024-06-20","Interim Service","Compliant",126896,"GF/Entrance","Hall - O/S Bedroom/s",1872022,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2031","12",2349220,"740535230-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
799132,"2024-06-20","Interim Service","Compliant",126896,"GF/Entrance","Hall - O/S Bedroom/s",1872022,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2031","12",2349221,"740535237-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
799132,"2024-06-20","Interim Service","Compliant",126896,"GF/Entrance","Hall - O/S Bedroom/s",1872022,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2031","12",2349222,"740535221-smokealarm-hall---o-s-bedroom-s.jpg","Images","Declined","No alarm present"
799132,"2024-06-20","Interim Service","Compliant",126896,"GF/Entrance","Hall",1872023,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2031","12",2349223,"740535148-smokealarm-hall.jpg","ExpiryImages","Approved",""
799132,"2024-06-20","Interim Service","Compliant",126896,"GF/Entrance","Hall",1872023,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2031","12",2349224,"740535155-smokealarm-hall.jpg","ExpiryImages","Approved",""
799132,"2024-06-20","Interim Service","Compliant",126896,"GF/Entrance","Hall",1872023,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2031","12",2349225,"740535135-smokealarm-hall.jpg","Images","Approved",""
798895,"2024-07-08","Lease Service","Compliant",98180,"GF/Entrance","Bedroom 1",1886359,"RFC","Emerald Planet","Standard","R/F","LV","LT P/E","Compliant","Replace (New Alarm)","Faulty","2031","12",2378393,"742088544-smokealarm-bedroom-1.jpg","Images","Approved",""
798895,"2024-07-08","Lease Service","Compliant",98180,"GF/Entrance","Bedroom 1",1886359,"RFC","Emerald Planet","Standard","R/F","LV","LT P/E","Compliant","Replace (New Alarm)","Faulty","2031","12",2378394,"742091762-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
798895,"2024-07-08","Lease Service","Compliant",98180,"GF/Entrance","Bedroom 1",1886359,"RFC","Emerald Planet","Standard","R/F","LV","LT P/E","Compliant","Replace (New Alarm)","Faulty","2031","12",2378395,"742091766-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
798895,"2024-07-08","Lease Service","Compliant",98180,"GF/Entrance","Bedroom 3",1886360,"RFC","Emerald Planet","Standard","R/F","LV","LT P/E","Compliant","Serviced Alarm","","2031","5",2378396,"742090430-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
798895,"2024-07-08","Lease Service","Compliant",98180,"GF/Entrance","Bedroom 3",1886360,"RFC","Emerald Planet","Standard","R/F","LV","LT P/E","Compliant","Serviced Alarm","","2031","5",2378397,"742090434-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
798895,"2024-07-08","Lease Service","Compliant",98180,"GF/Entrance","Bedroom 3",1886360,"RFC","Emerald Planet","Standard","R/F","LV","LT P/E","Compliant","Serviced Alarm","","2031","5",2378398,"742090421-smokealarm-bedroom-3.jpg","Images","Approved",""
798895,"2024-07-08","Lease Service","Compliant",98180,"GF/Entrance","Kitchen",1886361,"RFC","Emerald Planet","Standard","R/F","LV","LT P/E","Compliant","Replace (New Alarm)","Faulty","2034","7",2378399,"742089497-smokealarm-kitchen.jpg","ExpiryImages","Approved",""
798895,"2024-07-08","Lease Service","Compliant",98180,"GF/Entrance","Kitchen",1886361,"RFC","Emerald Planet","Standard","R/F","LV","LT P/E","Compliant","Replace (New Alarm)","Faulty","2034","7",2378400,"742089502-smokealarm-kitchen.jpg","ExpiryImages","Approved",""
798895,"2024-07-08","Lease Service","Compliant",98180,"GF/Entrance","Kitchen",1886361,"RFC","Emerald Planet","Standard","R/F","LV","LT P/E","Compliant","Replace (New Alarm)","Faulty","2034","7",2378401,"742089391-smokealarm-kitchen.jpg","Images","Approved",""
798895,"2024-07-08","Lease Service","Compliant",98180,"GF/Entrance","Hall - O/S Bedroom/s",1886363,"RFC","Emerald Planet","Standard","R/F","LV","LT P/E","Compliant","Serviced Alarm","","2033","1",2378405,"742088642-smokealarm-hall---o-s-bedroom-s.jpg","Images","Approved",""
798895,"2024-07-08","Lease Service","Compliant",98180,"GF/Entrance","Hall - O/S Bedroom/s",1886363,"RFC","Emerald Planet","Standard","R/F","LV","LT P/E","Compliant","Serviced Alarm","","2033","1",2378406,"742088699-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
798895,"2024-07-08","Lease Service","Compliant",98180,"GF/Entrance","Hall - O/S Bedroom/s",1886363,"RFC","Emerald Planet","Standard","R/F","LV","LT P/E","Compliant","Serviced Alarm","","2033","1",2378407,"742088703-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
798895,"2024-07-08","Lease Service","Compliant",98180,"GF/Entrance","Bedroom 2",1886362,"RFC","Emerald Planet","Standard","R/F","LV","LT P/E","Compliant","Replace (New Alarm)","Missing Alarm (Base Present)","2034","7",2378402,"742090187-smokealarm-bedroom-2.jpg","Images","Declined","No alarm present"
798895,"2024-07-08","Lease Service","Compliant",98180,"GF/Entrance","Bedroom 2",1886362,"RFC","Emerald Planet","Standard","R/F","LV","LT P/E","Compliant","Replace (New Alarm)","Missing Alarm (Base Present)","2034","7",2378403,"742090207-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
798895,"2024-07-08","Lease Service","Compliant",98180,"GF/Entrance","Bedroom 2",1886362,"RFC","Emerald Planet","Standard","R/F","LV","LT P/E","Compliant","Replace (New Alarm)","Missing Alarm (Base Present)","2034","7",2378404,"742090218-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
798640,"2024-06-27","Annual Service","Compliant",95833,"GF/Entrance","Hall - O/S Bedroom/s",1878245,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2031","12",2361831,"741143863-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
798640,"2024-06-27","Annual Service","Compliant",95833,"GF/Entrance","Hall - O/S Bedroom/s",1878245,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2031","12",2361832,"741143868-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
798640,"2024-06-27","Annual Service","Compliant",95833,"GF/Entrance","Hall - O/S Bedroom/s",1878245,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2031","12",2361833,"741143827-smokealarm-hall---o-s-bedroom-s.jpg","Images","Approved",""
798640,"2024-06-27","Annual Service","Compliant",95833,"GF/Entrance","Rumpus/Games room",1878246,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2031","12",2361834,"741144035-smokealarm-rumpus-games-room.jpg","ExpiryImages","Approved",""
798640,"2024-06-27","Annual Service","Compliant",95833,"GF/Entrance","Rumpus/Games room",1878246,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2031","12",2361835,"741144040-smokealarm-rumpus-games-room.jpg","ExpiryImages","Approved",""
798640,"2024-06-27","Annual Service","Compliant",95833,"GF/Entrance","Rumpus/Games room",1878246,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2031","12",2361836,"741144013-smokealarm-rumpus-games-room.jpg","Images","Declined","No alarm present"
798469,"2024-06-24","Annual Service","Compliant",132207,"GF/Entrance","Lounge - O/S Bedroom/s",1875104,"RFC","N/A","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2029","7",2355511,"740896865-smokealarm-lounge---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
798469,"2024-06-24","Annual Service","Compliant",132207,"GF/Entrance","Lounge - O/S Bedroom/s",1875104,"RFC","N/A","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2029","7",2355512,"740897014-smokealarm-lounge---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
798469,"2024-06-24","Annual Service","Compliant",132207,"GF/Entrance","Lounge - O/S Bedroom/s",1875104,"RFC","N/A","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2029","7",2355510,"740896855-smokealarm-lounge---o-s-bedroom-s.jpg","Images","Declined","No alarm present"
798383,"2024-06-19","Once-off Service","Compliant",144040,"GF/Entrance","Hall - O/S Bedroom/s",1871215,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Install (New Alarm)","QLD 2022","2033","7",2347668,"740458137-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
798383,"2024-06-19","Once-off Service","Compliant",144040,"GF/Entrance","Hall - O/S Bedroom/s",1871215,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Install (New Alarm)","QLD 2022","2033","7",2347669,"740458143-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
798383,"2024-06-19","Once-off Service","Compliant",144040,"GF/Entrance","Hall - O/S Bedroom/s",1871215,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Install (New Alarm)","QLD 2022","2033","7",2347670,"740458181-smokealarm-hall---o-s-bedroom-s.jpg","Images","Approved",""
798383,"2024-06-19","Once-off Service","Compliant",144040,"GF/Entrance","Bedroom 1",1871216,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Install (New Alarm)","QLD 2022","2033","7",2347671,"740457913-smokealarm-bedroom-1.jpg","Images","Approved",""
798383,"2024-06-19","Once-off Service","Compliant",144040,"GF/Entrance","Bedroom 1",1871216,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Install (New Alarm)","QLD 2022","2033","7",2347672,"740457926-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
798383,"2024-06-19","Once-off Service","Compliant",144040,"GF/Entrance","Bedroom 1",1871216,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Install (New Alarm)","QLD 2022","2033","7",2347673,"740457931-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
798383,"2024-06-19","Once-off Service","Compliant",144040,"GF/Entrance","Bedroom 2",1871217,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Install (New Alarm)","QLD 2022","2033","7",2347674,"740458029-smokealarm-bedroom-2.jpg","Images","Approved",""
798383,"2024-06-19","Once-off Service","Compliant",144040,"GF/Entrance","Bedroom 2",1871217,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Install (New Alarm)","QLD 2022","2033","7",2347675,"740457983-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
798383,"2024-06-19","Once-off Service","Compliant",144040,"GF/Entrance","Bedroom 2",1871217,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Install (New Alarm)","QLD 2022","2033","7",2347676,"740457987-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
798383,"2024-06-19","Once-off Service","Compliant",144040,"GF/Entrance","Bedroom 3",1871218,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Install (New Alarm)","QLD 2022","2033","7",2347677,"740458092-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
798383,"2024-06-19","Once-off Service","Compliant",144040,"GF/Entrance","Bedroom 3",1871218,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Install (New Alarm)","QLD 2022","2033","7",2347678,"740458096-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
798383,"2024-06-19","Once-off Service","Compliant",144040,"GF/Entrance","Bedroom 3",1871218,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Install (New Alarm)","QLD 2022","2033","7",2347679,"740458079-smokealarm-bedroom-3.jpg","Images","Approved",""
798383,"2024-06-19","Once-off Service","Compliant",144040,"GF/Entrance","Lounge",1871219,"RFC","Emerald Planet","Standard","R/F","LV","LT P/E","Compliant","Install (New Alarm)","QLD 2022","2034","6",2347680,"740458663-smokealarm-lounge.jpg","ExpiryImages","Approved",""
798383,"2024-06-19","Once-off Service","Compliant",144040,"GF/Entrance","Lounge",1871219,"RFC","Emerald Planet","Standard","R/F","LV","LT P/E","Compliant","Install (New Alarm)","QLD 2022","2034","6",2347681,"740458668-smokealarm-lounge.jpg","ExpiryImages","Approved",""
798383,"2024-06-19","Once-off Service","Compliant",144040,"GF/Entrance","Lounge",1871219,"RFC","Emerald Planet","Standard","R/F","LV","LT P/E","Compliant","Install (New Alarm)","QLD 2022","2034","6",2347682,"740458640-smokealarm-lounge.jpg","Images","Declined","No alarm present"
798331,"2024-06-20","Lease Service","Compliant",144035,"GF/Entrance","Bedroom 1",1872332,"RFC","N/A","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2033","11",2349844,"740539732-smokealarm-bedroom-1.jpg","Images","Approved",""
798331,"2024-06-20","Lease Service","Compliant",144035,"GF/Entrance","Bedroom 1",1872332,"RFC","N/A","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2033","11",2349845,"740540319-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
798331,"2024-06-20","Lease Service","Compliant",144035,"GF/Entrance","Bedroom 1",1872332,"RFC","N/A","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2033","11",2349846,"740540322-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
798331,"2024-06-20","Lease Service","Compliant",144035,"GF/Entrance","Bedroom 2",1872334,"RFC","N/A","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2033","11",2349850,"740540352-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
798331,"2024-06-20","Lease Service","Compliant",144035,"GF/Entrance","Bedroom 2",1872334,"RFC","N/A","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2033","11",2349851,"740540355-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
798331,"2024-06-20","Lease Service","Compliant",144035,"GF/Entrance","Bedroom 2",1872334,"RFC","N/A","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2033","11",2349852,"740539757-smokealarm-bedroom-2.jpg","Images","Approved",""
798331,"2024-06-20","Lease Service","Compliant",144035,"GF/Entrance","Bedroom 3",1872336,"RFC","N/A","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2033","11",2349856,"740540371-smokealarm-bedroom-3.jpg","ExpiryImages","Declined","Blurry image"
798331,"2024-06-20","Lease Service","Compliant",144035,"GF/Entrance","Bedroom 3",1872336,"RFC","N/A","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2033","11",2349857,"740540375-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
